system:index,LST_Day_1km,google:max_source_file_timestamp,system:asset_size,system:band_names,system:bands,system:id,system:time_end,system:time_start,system:version,.geo
2015_03_17,,1.508827947598E12,780473071,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_17,1426636800000,1426550400000,1638762409500761,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_18,13409.042807129217,1.508825558471E12,758504629,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_18,1426723200000,1426636800000,1638762410035956,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_19,,1.508827037877E12,747347128,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_19,1426809600000,1426723200000,1638762410523800,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_20,,1.508826803934E12,750676740,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_20,1426896000000,1426809600000,1638762411004763,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_21,,1.508815592279E12,731714585,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_21,1426982400000,1426896000000,1638762411522529,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_22,,1.508809613833E12,721875199,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_22,1427068800000,1426982400000,1638762412063312,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_23,,1.508813255649E12,739121426,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_23,1427155200000,1427068800000,1638762412583235,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_24,13589.339926739927,1.508814916856E12,744729527,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_24,1427241600000,1427155200000,1638762413102618,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_25,,1.508808577887E12,737580702,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_25,1427328000000,1427241600000,1638762413622698,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_26,14163.790246416811,1.508811667804E12,737566422,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_26,1427414400000,1427328000000,1638762414157608,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_27,13765.29511234654,1.508836110964E12,751028616,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_27,1427500800000,1427414400000,1638762414694406,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_28,13268.994918699185,1.50883213662E12,749047698,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_28,1427587200000,1427500800000,1638762415226234,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_29,13851.167055167054,1.508817377276E12,725356167,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_29,1427673600000,1427587200000,1638762415736083,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_30,14170.054516781172,1.50883307968E12,720226413,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_30,1427760000000,1427673600000,1638762416300051,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_03_31,13726.282599809238,1.508835583837E12,756577320,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_03_31,1427846400000,1427760000000,1638762416814103,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_01,13746.113994743759,1.508833479003E12,765507858,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_01,1427932800000,1427846400000,1638762417332080,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_02,13664.650862068966,1.508823998171E12,759375775,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_02,1428019200000,1427932800000,1638762417862126,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_03,,1.509150566234E12,771261125,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_03,1428105600000,1428019200000,1638762418415177,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_04,13767.682757140561,1.509162872015E12,765004706,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_04,1428192000000,1428105600000,1638762418914548,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_05,13869.925780456426,1.508824177108E12,793972854,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_05,1428278400000,1428192000000,1638762419469056,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_06,13603.24118661197,1.508821783028E12,785983180,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_06,1428364800000,1428278400000,1638762420084647,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_07,,1.508821330987E12,783770172,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_07,1428451200000,1428364800000,1638762420671802,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_08,13657.23556563918,1.508839533786E12,777657935,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_08,1428537600000,1428451200000,1638762421209947,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_09,14082.640150834979,1.508841975816E12,795170326,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_09,1428624000000,1428537600000,1638762421790677,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_10,,1.508824070071E12,791956293,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_10,1428710400000,1428624000000,1638762422564561,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_11,,1.508844293097E12,769048904,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_11,1428796800000,1428710400000,1638762423117524,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_12,13465.962879640047,1.508841830424E12,759213787,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_12,1428883200000,1428796800000,1638762423595780,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_13,,1.508842012429E12,771201317,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_13,1428969600000,1428883200000,1638762424144916,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_14,13672.995348837207,1.508821602645E12,761950412,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_14,1429056000000,1428969600000,1638762424700151,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_15,13750.678979845416,1.508821398215E12,760591885,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_15,1429142400000,1429056000000,1638762425294024,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_16,14201.668304688941,1.508821263742E12,755227541,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_16,1429228800000,1429142400000,1638762425886700,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_17,14322.247215767971,1.508821396867E12,719136696,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_17,1429315200000,1429228800000,1638762426478696,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_18,14361.143614437296,1.508821337362E12,736899704,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_18,1429401600000,1429315200000,1638762427086985,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_19,14390.661926029421,1.508820704747E12,756328523,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_19,1429488000000,1429401600000,1638762427669416,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_20,14488.457783196283,1.508839101151E12,778457240,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_20,1429574400000,1429488000000,1638762428249799,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_21,14179.846981290815,1.508838903337E12,772037775,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_21,1429660800000,1429574400000,1638762428774781,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_22,13972.598158753171,1.508839213501E12,715310544,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_22,1429747200000,1429660800000,1638762429366067,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_23,,1.5088392306E12,760949987,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_23,1429833600000,1429747200000,1638762430233446,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_24,,1.508840223182E12,760185343,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_24,1429920000000,1429833600000,1638762430857845,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_25,13978.687796208531,1.50883982417E12,772815904,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_25,1430006400000,1429920000000,1638762431436590,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_26,,1.508819837859E12,782076318,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_26,1430092800000,1430006400000,1638762432278055,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_27,14458.903454444202,1.508815360763E12,813069395,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_27,1430179200000,1430092800000,1638762432895448,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_28,,1.508815311551E12,826042494,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_28,1430265600000,1430179200000,1638762433486761,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_29,13947.598479135246,1.508832154749E12,818630084,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_29,1430352000000,1430265600000,1638762434060266,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_04_30,14238.287834744986,1.508824099916E12,799576218,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_04_30,1430438400000,1430352000000,1638762434852578,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_01,14183.037142177192,1.508824040059E12,772695087,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_01,1430524800000,1430438400000,1638762435449484,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_02,14278.85728100016,1.508819866064E12,780355497,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_02,1430611200000,1430524800000,1638762436052119,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_03,14393.311570945938,1.508820866743E12,782893704,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_03,1430697600000,1430611200000,1638762436638977,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_04,14337.136922329091,1.508821020792E12,780308785,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_04,1430784000000,1430697600000,1638762437285516,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_05,13752.913114088511,1.508831751636E12,764666576,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_05,1430870400000,1430784000000,1638762437932429,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_06,13834.632363725248,1.508843939442E12,792126206,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_06,1430956800000,1430870400000,1638762438570830,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_07,14235.360137550339,1.508810221629E12,756288711,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_07,1431043200000,1430956800000,1638762439170247,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_08,14431.138876512041,1.508820890286E12,762126833,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_08,1431129600000,1431043200000,1638762439774498,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_09,14565.44490705449,1.508824104002E12,774372076,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_09,1431216000000,1431129600000,1638762440426752,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_10,14226.329859537831,1.508846626888E12,779162501,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_10,1431302400000,1431216000000,1638762441034937,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_11,,1.508825352892E12,774667658,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_11,1431388800000,1431302400000,1638762441647387,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_12,13568.5572519084,1.508843929816E12,769452471,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_12,1431475200000,1431388800000,1638762442230887,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_13,,1.508847343638E12,767592110,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_13,1431561600000,1431475200000,1638762442837082,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_14,13754.617032967033,1.508844372962E12,749858000,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_14,1431648000000,1431561600000,1638762443416789,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_15,13584.959117082532,1.508840446596E12,742038022,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_15,1431734400000,1431648000000,1638762443992160,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_16,13671.218300046445,1.508842890492E12,761511734,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_16,1431820800000,1431734400000,1638762444585931,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_17,,1.508808516507E12,746572523,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_17,1431907200000,1431820800000,1638762445204272,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_18,14483.714900472261,1.50882002883E12,794924420,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_18,1431993600000,1431907200000,1638762445786238,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_19,14293.96860725853,1.508828381796E12,796814111,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_19,1432080000000,1431993600000,1638762446386906,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_20,14405.04451789686,1.508820172936E12,795844833,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_20,1432166400000,1432080000000,1638762447315297,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_21,14339.933333333332,1.50884263538E12,807828422,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_21,1432252800000,1432166400000,1638762447946078,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_22,,1.508847262321E12,803467764,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_22,1432339200000,1432252800000,1638762448547610,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_23,,1.508842493496E12,790867603,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_23,1432425600000,1432339200000,1638762449018653,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_24,,1.508831378869E12,776507192,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_24,1432512000000,1432425600000,1638762449598645,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_25,14354.72976271994,1.508844995356E12,772743529,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_25,1432598400000,1432512000000,1638762450391838,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_26,13791.046995761651,1.508828639043E12,768617972,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_26,1432684800000,1432598400000,1638762450853911,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_27,14495.509716231552,1.508829595109E12,773890024,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_27,1432771200000,1432684800000,1638762451466798,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_28,14658.549673190615,1.508829384601E12,757849131,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_28,1432857600000,1432771200000,1638762452041737,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_29,14426.89104352145,1.508846200861E12,784150423,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_29,1432944000000,1432857600000,1638762452633429,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_30,14388.389885848173,1.50881301538E12,768674807,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_30,1433030400000,1432944000000,1638762453212744,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_05_31,,1.50882178445E12,759279860,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_05_31,1433116800000,1433030400000,1638762453771740,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_06_01,,1.508810025739E12,749361319,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_06_01,1433203200000,1433116800000,1638762454262517,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_06_02,,1.508815395501E12,749216008,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_06_02,1433289600000,1433203200000,1638762454842747,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_06_03,,1.508815591575E12,806569857,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_06_03,1433376000000,1433289600000,1638762455467397,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_06_04,14134.248588450604,1.50882336229E12,804678488,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_06_04,1433462400000,1433376000000,1638762456079965,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_06_05,14600.447500126806,1.508844338913E12,785779320,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_06_05,1433548800000,1433462400000,1638762456808622,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_06_06,14743.641600641191,1.508844105963E12,795490072,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_06_06,1433635200000,1433548800000,1638762457412301,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2015_06_07,14800.165741008977,1.508809605896E12,804117043,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2015_06_07,1433721600000,1433635200000,1638762457988944,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
